x,y
0.929422,0.184556
0.666154,0.520509
0.360032,0.272573
0.549384,0.934918
0.364774,0.233106
0.322568,0.953701
0.368074,0.528503
0.351884,0.393786
0.712924,0.750076
0.780827,0.548376
0.51434,0.477394
0.630231,0.302713
0.885588,0.357786
0.986077,0.0880128
0.633224,0.956989
0.794424,0.562646
0.141545,0.460578
0.0831547,0.501577
0.733151,0.632539
0.436495,0.0979251
0.865645,0.759063
0.0516259,0.233719
0.287566,0.40351
0.627505,0.000490214
0.153585,0.408332
0.548866,0.667925
0.885726,0.179097
0.970639,0.771314
0.536883,0.956716
0.859327,0.170107
0.913705,0.653751
0.732752,0.0552493
0.114328,0.815907
0.556826,0.847479
0.448446,0.993321
0.945404,0.314091
0.752383,0.99703
0.54781,0.0399495
0.40054,0.175315
0.0404397,0.554125
0.583647,0.589306
0.222051,0.469373
0.768403,0.192689
0.240688,0.305286
0.149405,0.100015
0.475393,0.0631097
0.753765,0.208145
0.118359,0.868093
0.0240526,0.675185
0.715572,0.472499
0.668505,0.660976
0.78659,0.420889
0.658006,0.3344
0.460838,0.0585461
0.509715,0.501278
0.612671,0.0933625
0.0905838,0.834722
0.562736,0.858987
0.0274111,0.803423
0.164273,0.176816
0.903438,0.639666
0.239926,0.657203
0.847812,0.358285
0.525296,0.871864
0.0334697,0.240869
0.344363,0.701975
0.901845,0.130953
0.122864,0.559852
0.465353,0.583702
0.618398,0.975068
0.0849804,0.231069
0.0684307,0.175564
0.0657902,0.631167
0.0345512,0.0932013
0.43459,0.198824
0.270017,0.338028
0.83849,0.509943
0.995231,0.686302
0.868228,0.520527
0.558166,0.901698
0.761396,0.902529
0.603673,0.663241
0.0334817,0.726537
0.223092,0.498835
0.310239,0.84149
0.473903,0.39522
0.0725583,0.542333
0.570784,0.138349
0.1735,0.605335
0.23155,0.60809
0.80416,0.501567
0.946118,0.64265
0.0115107,0.941349
0.328952,0.879739
0.461876,0.887118
0.781437,0.223271
0.789647,0.385109
0.886512,0.823129
0.111646,0.109604
0.321963,0.421886
0.951094,0.795866
0.817105,0.0236521
0.3382,0.387889
0.162001,0.5117
0.993225,0.393551
0.11979,0.797384
0.895118,0.0659075
0.440034,0.906629
0.00725625,0.768986
0.786367,0.469132
0.656104,0.567804
0.692403,0.445751
0.952914,0.578915
0.26888,0.0645599
0.688519,0.590843
0.486446,0.639613
0.386709,0.303551
0.663265,0.724909
0.69144,0.825266
0.236608,0.684665
0.218817,0.356398
0.482049,0.113935
0.422306,0.922083
0.0205633,0.429562
0.691069,0.806931
0.898694,0.347173
0.374735,0.591097
0.792923,0.327648
0.170012,0.061803
0.392208,0.858532
0.652646,0.878654
0.498145,0.0393551
0.182205,0.16141
0.764264,0.873645
0.986676,0.000872166
0.55831,0.205493
0.35727,0.040359
0.319428,0.779576
0.962442,0.339991
0.209137,0.653511
0.146922,0.107831
0.000683409,0.521657
0.698928,0.793607
0.849305,0.868941
0.85541,0.241513
0.727473,0.508056
0.120167,0.225618
0.547411,0.302372
0.387028,0.311675
0.176017,0.373705
0.312547,0.734327
0.579198,0.669817
0.774686,0.898625
0.449393,0.737128
0.238616,0.65853
0.390639,0.385538
0.766362,0.391322
0.907195,0.46529
0.184929,0.756499
0.334231,0.0403388
0.998013,0.0617038
0.548395,0.11818
0.287322,0.0958057
0.420552,0.67435
0.407481,0.596569
0.0480549,0.720028
0.330895,0.627253
0.389845,0.105581
0.525878,0.839238
0.842709,0.764495
0.497768,0.233348
0.150033,0.26413
0.62467,0.0572271
0.72942,0.809599
0.813727,0.0636506
0.849937,0.811739
0.125354,0.398332
0.929919,0.412676
0.494138,0.350471
0.0870262,0.901618
0.947039,0.135081
0.621646,0.277934
0.762334,0.0114908
0.383516,0.288212
0.850728,0.226225
0.0527067,0.348496
0.459572,0.202739
0.612626,0.0842422
0.259966,0.342046
0.893841,0.0736929
0.405696,0.743778
0.885432,0.531051
0.14211,0.815351
0.943727,0.636248
0.165822,0.0307528
0.537867,0.112861
0.165834,0.159513
0.390795,0.928168
0.171003,0.774311
0.21638,0.0217318
0.000535849,0.269087
0.370228,0.460108
0.471826,0.982854
0.54435,0.731792
0.3249,0.438191
0.805485,0.730596
0.18197,0.690917
0.261647,0.32408
0.506268,0.205374
0.960328,0.67209
0.236127,0.498195
0.784951,0.401961
0.657707,0.175747
0.330128,0.82871
0.950058,0.546508
0.850442,0.950593
0.815595,0.22067
0.410702,0.287421
0.203525,0.955052
0.0192128,0.528425
0.393243,0.824698
0.259021,0.575213
0.515615,0.520668
0.899293,0.0218833
0.726042,0.859621
0.693973,0.962169
0.357815,0.478924
0.364129,0.0155225
0.654671,0.694257
0.844233,0.604729
0.240766,0.694675
0.555322,0.0563606
0.915345,0.966024
0.343781,0.11887
0.921076,0.362994
0.647295,0.31432
0.187692,0.906316
0.889533,0.703307
0.426984,0.788825
0.72519,0.153026
0.648446,0.419164
0.115195,0.00626168
0.898088,0.479324
0.0217841,0.552759
0.173582,0.866017
0.157488,0.414347
0.560692,0.71281
0.470708,0.476037
0.678834,0.814489
0.594907,0.59991
0.177483,0.242202
0.914229,0.365175
0.148518,0.803762
0.0684822,0.575502
0.592587,0.793672
0.728529,0.241033
0.212836,0.843724
0.247295,0.110924
0.323048,0.269079
0.663683,0.49663
0.135096,0.821171
0.910977,0.695788
0.533981,0.381685
0.171825,0.212814
0.196175,0.766732
0.812724,0.373658
0.0089342,0.726953
0.738834,0.157452
0.530715,0.807316
0.732955,0.123302
0.600988,0.461483
0.364336,0.813824
0.305207,0.611631
0.924748,0.628255
0.88071,0.588431
0.124885,0.0158067
0.409602,0.0358622
0.711595,0.943583
0.417548,0.88342
0.156397,0.613722
0.650152,0.969121
0.987381,0.659086
0.696075,0.726214
0.816539,0.22679
0.53353,0.549493
0.350092,0.134518
0.0109765,0.714428
0.948342,0.316184
0.326059,0.87309
0.944439,0.20677
0.461522,0.0693239
0.222576,0.871124
0.105186,0.934171
0.814706,0.522734
0.817591,0.971103
0.136456,0.467743
0.940225,0.123837
0.12683,0.636299
0.850051,0.943368
0.863089,0.383581
0.492862,0.213181
0.518099,0.503838
0.927609,0.466441
0.820022,0.253669
0.339531,0.764461
0.460439,0.801053
0.833785,0.683015
0.672177,0.938971
0.617186,0.486883
0.461704,0.434777
0.457987,0.598161
0.902521,0.398211
0.721997,0.0293508
0.0345103,0.572048
0.972719,0.897599
0.955629,0.465581
0.11078,0.473727
0.969419,0.0383898
0.940168,0.789441
0.292058,0.2797
0.553901,0.752497
0.0807527,0.387686
0.435512,0.752929
0.326657,0.0526983
0.239813,0.788361
0.487476,0.697799
0.386522,0.389997
0.0960103,0.108519
0.419348,0.130521
0.680567,0.392067
0.0281198,0.636195
0.857648,0.1389
0.109923,0.827067
0.17729,0.050091
0.616508,0.469348
0.329791,0.170409
0.221845,0.410543
0.558095,0.657357
0.163473,0.884752
0.710056,0.403285
0.673113,0.197532
0.101085,0.0596346
0.587528,0.197095
0.168153,0.00687585
0.327616,0.84872
0.398943,0.355735
0.484915,0.25659
0.494636,0.594838
0.0836572,0.671926
0.644929,0.700165
0.141274,0.97472
0.870574,0.36312
0.385263,0.428669
0.0204771,0.548736
0.313421,0.730533
0.952021,0.986534
0.928064,0.053106
0.0461686,0.515593
0.250201,0.214322
0.522469,0.577817
0.063042,0.921411
0.933552,0.547957
0.178002,0.428188
0.142795,0.261659
0.100113,0.787724
0.961824,0.241388
0.762444,0.832397
0.604507,0.147707
0.261067,0.624984
0.696442,0.574488
0.355517,0.648464
0.561022,0.283582
0.70157,0.60719
0.799174,0.951771
0.821512,0.321643
0.529587,0.884554
0.243054,0.46314
0.432511,0.421056
0.891327,0.575306
0.682714,0.991441
0.36303,0.644538
0.232828,0.125474
0.476936,0.837336
0.273181,0.738002
0.46232,0.969623
0.31249,0.817837
0.618087,0.873511
0.101418,0.319657
0.480701,0.900593
0.271427,0.302213
0.222235,0.801015
0.186767,0.46529
0.264154,0.619279
0.886345,0.155482
0.194585,0.56906
0.146922,0.557616
0.213598,0.379751
0.68309,0.690533
0.217086,0.95627
0.428535,0.679406
0.925893,0.741025
0.497243,0.54398
0.614536,0.598661
0.863637,0.0952372
0.499254,0.135064
0.39745,0.72149
0.936079,0.584218
0.186779,0.200234
0.203497,0.0731242
0.355715,0.398082
0.642184,0.502638
0.955697,0.855782
0.882389,0.638787
0.546315,0.0994749
0.595058,0.97485
0.778881,0.520951
0.715875,0.276124
0.0649311,0.330411
0.874785,0.928568
0.425648,0.374039
0.0636323,0.823098
0.095529,0.999712
0.407316,0.282308
0.199945,0.610813
0.355432,0.555661
0.00889468,0.997616
0.0582985,0.964592
0.853398,0.940687
0.603379,0.399712
0.0401621,0.198437
0.374563,0.819043
0.719388,0.0904374
0.0951671,0.784319
0.420848,0.969952
0.712887,0.846496
0.343992,0.776519
0.669595,0.439521
0.776231,0.0769111
0.721829,0.976176
0.687724,0.0772613
0.531837,0.696619
0.0748775,0.590135
0.661211,0.928275
0.530822,0.26459
0.327988,0.570985
0.463027,0.70255
0.390028,0.182415
0.792988,0.485195
0.966734,0.213836
0.455147,0.679621
0.060332,0.799139
0.45614,0.729927
0.23866,0.232371
0.806838,0.960489
0.208547,0.494562
0.0377504,0.740383
0.191181,0.112628
0.330519,0.852391
0.040903,0.861341
0.116982,0.368891
0.432326,0.580009
0.0714408,0.822353
0.762423,0.864428
0.307548,0.729157
0.078264,0.762695
0.408778,0.138596
0.561835,0.864918
0.868523,0.800495
0.0972882,0.675361
0.760984,0.305835
0.169923,0.798734
0.0462183,0.361103
0.911362,0.376737
0.213495,0.952265
0.238078,0.330476
0.321156,0.670404
0.910485,0.392597
0.492757,0.672908
0.257025,0.800305
0.402065,0.335289
0.563001,0.810843
0.473885,0.124835
0.67576,0.342408
0.92533,0.773048
0.0177686,0.686314
0.0788833,0.187691
0.485048,0.125102
0.548794,0.39641
0.501839,0.762289
0.348675,0.739917
0.0927651,0.669831
0.410321,0.00324978
0.0624274,0.903078
0.676158,0.319452
0.703383,0.0782228
0.654741,0.266384
0.889066,0.128626
0.391219,0.564826
0.471034,0.316549
0.337874,0.488803
0.00286299,0.416757
0.676494,0.487911
0.541859,0.225288
0.884321,0.0436975
0.987577,0.232996
0.783614,0.0803424
0.902827,0.193935
0.0835922,0.965254
0.0970125,0.75975
0.284707,0.800396
0.837973,0.939448
0.0667797,0.727038
0.0680739,0.457999
0.291864,0.539108
0.774548,0.629738
0.0279103,0.777411
0.0464956,0.704404
0.265322,0.588355
0.929692,0.149643
0.632052,0.91727
0.382639,0.415666
0.997612,0.285466
0.609601,0.0812043
0.25072,0.706613
0.840954,0.535427
0.507009,0.678927
0.474875,0.573789
0.405965,0.542948
0.0317876,0.697829
0.0820563,0.806336
0.327567,0.109967
0.583747,0.374063
0.814371,0.849069
0.962418,0.744063
0.998712,0.59447
0.661333,0.381351
0.0101358,0.658945
0.666817,0.619737
0.740149,0.917537
0.32635,0.581103
0.452964,0.833359
0.26003,0.927839
0.407148,0.665996
0.470787,0.438935
0.363825,0.552844
0.245271,0.691393
0.66281,0.829018
0.0654557,0.477181
0.678087,0.0278733
0.221244,0.676799
0.622343,0.882577
0.0581507,0.632479
0.541521,0.724968
0.252215,0.281671
0.642505,0.578565
0.862774,0.0954693
0.411924,0.122805
0.0233081,0.819072
0.7888,0.494095
0.258007,0.152625
0.0469388,0.503278
0.844018,0.709749
0.332296,0.909474
0.18693,0.0103832
0.937347,0.408174
0.687183,0.55969
0.29075,0.745333
0.192169,0.832272
0.470301,0.444384
0.113943,0.112806
0.0229493,0.976717
0.208276,0.434874
0.0995211,0.231584
0.253945,0.888321
0.725679,0.511952
0.0409468,0.772618
0.0152301,0.884965
0.482367,0.347526
0.794438,0.669297
0.357909,0.731785
0.0774703,0.045092
0.291475,0.368221
0.790425,0.483644
0.200492,0.260727
0.928028,0.314435
0.373533,0.950977
0.291152,0.581809
0.385851,0.390673
0.813393,0.639796
0.278994,0.539072
0.151748,0.319941
0.31169,0.166978
0.204906,0.794057
0.514504,0.999344
0.463353,0.872414
0.73113,0.540823
0.917506,0.0226047
0.909044,0.707931
0.506248,0.109536
0.968658,0.434276
0.423971,0.342191
0.385253,0.715123
0.924,0.771104
0.105796,0.737393
0.4109,0.38479
0.276465,0.562648
0.704731,0.588154
0.729626,0.909637
0.382211,0.244131
0.908981,0.845564
0.116545,0.64011
0.386387,0.0340503
0.662715,0.295431
0.741982,0.168964
0.404968,0.710639
0.60324,0.828939
0.0528306,0.988493
0.544062,0.976831
0.759597,0.649858
0.714223,0.170497
0.034648,0.990688
0.733145,0.739379
0.578842,0.462771
0.649016,0.961053
0.706902,0.557997
0.806617,0.823446
0.198107,0.193004
0.857497,0.860822
0.488435,0.599478
0.029786,0.893403
0.310118,0.633026
0.722342,0.362948
0.621519,0.266405
0.339779,0.381115
0.916263,0.054002
0.551612,0.950911
0.0446897,0.284756
0.69029,0.623532
0.747527,0.339305
0.584585,0.454429
0.897302,0.391201
0.277875,0.0954094
0.584205,0.135372
0.956232,0.0726408
0.73485,0.986018
0.966044,0.0449676
0.619044,0.688386
0.407916,0.240562
0.954791,0.747694
0.621678,0.871054
0.801696,0.173289
0.821965,0.846386
0.458046,0.512255
0.469918,0.205573
0.85156,0.0545025
0.660002,0.748862
0.445704,0.937877
0.844272,0.0299092
0.0732492,0.800503
0.10255,0.808099
0.786521,0.0685939
0.853067,0.405565
0.75698,0.260982
0.646127,0.711772
0.00867693,0.267805
0.582826,0.810373
0.441094,0.40479
0.65676,0.89914
0.917045,0.126677
0.104713,0.768605
0.18118,0.764715
0.517467,0.626884
0.702592,0.361739
0.656793,0.775841
0.162242,0.759343
0.58394,0.948764
0.827937,0.437007
0.354328,0.584917
0.69799,0.000455479
0.296689,0.706667
0.26826,0.879514
0.51704,0.709354
0.284305,0.173799
0.608493,0.20135
0.300477,0.713206
0.969954,0.481657
0.477921,0.487422
0.10854,0.180513
0.84916,0.765333
0.956354,0.0114028
0.524676,0.540294
0.960166,0.352613
0.977301,0.314495
0.93753,0.675291
0.31495,0.234219
0.381957,0.58321
0.113733,0.898997
0.292564,0.398038
0.0727966,0.901058
0.599387,0.373273
0.614263,0.569342
0.85493,0.0921841
0.0567634,0.963471
0.272697,0.905924
0.728804,0.22905
0.917327,0.25348
0.769344,0.877493
0.606093,0.746646
0.191988,0.543623
0.421936,0.506938
0.777841,0.803894
0.0901486,0.891574
0.702891,0.382713
0.289612,0.775688
0.28377,0.888999
0.148961,0.898034
0.458341,0.00389101
0.990218,0.515104
0.967362,0.262915
0.421028,0.696165
0.491965,0.338355
0.949645,0.261309
0.215848,0.555738
0.007955,0.407836
0.0993602,0.429891
0.914774,0.877201
0.233785,0.00492278
0.768776,0.936676
0.387636,0.0583875
0.712364,0.671406
0.947387,0.861325
0.56944,0.405728
0.865216,0.559657
0.920832,0.832577
0.822572,0.34186
0.528742,0.314537
0.680215,0.478387
0.575846,0.896063
0.0341251,0.583801
0.303899,0.133485
0.0136926,0.218673
0.0106868,0.247478
0.223596,0.779462
0.184154,0.611231
0.83785,0.896518
0.282637,0.785237
0.757842,0.852077
0.190964,0.623058
0.411734,0.111796
0.455635,0.234306
0.453656,0.984377
0.548843,0.133871
0.462765,0.124689
0.029934,0.49689
0.70849,0.333833
0.630375,0.722183
0.552506,0.641062
0.969661,0.776102
0.420525,0.153815
0.387333,0.258374
0.0503322,0.66997
0.0436111,0.808174
0.522047,0.234575
0.431232,0.933781
0.346371,0.886867
0.168087,0.800027
0.871244,0.71693
0.933898,0.334009
0.841619,0.963832
0.830899,0.550109
0.297665,0.461274
0.272292,0.850171
0.102336,0.241952
0.626273,0.522861
0.395767,0.0136059
0.781235,0.446099
0.683576,0.824846
0.254273,0.205623
0.0594216,0.685506
0.139404,0.405793
0.572373,0.307491
0.20582,0.443617
0.0244206,0.139719
0.777626,0.866039
0.103551,0.608525
0.416148,0.401217
0.0697992,0.68844
0.251388,0.172135
0.930392,0.877661
0.694996,0.326159
0.891267,0.476231
0.772258,0.574843
0.301078,0.0265315
0.780466,0.360499
0.712037,0.919869
0.766292,0.28441
0.22736,0.972112
0.728027,0.251781
0.111831,0.505653
0.11782,0.215382
0.114178,0.533969
0.616599,0.183977
0.222409,0.867987
0.356112,0.152801
0.745647,0.0511085
0.47896,0.636914
0.52734,0.251218
0.211756,0.828418
0.27775,0.992222
0.188917,0.989787
0.912091,0.955209
0.274196,0.139452
0.927322,0.00222294
0.391233,0.039153
0.507876,0.509053
0.254535,0.622053
0.0430213,0.871134
0.80603,0.26543
0.739121,0.162143
0.418231,0.484768
0.213251,0.897191
0.121682,0.740591
0.148409,0.333438
0.569009,0.426158
0.32566,0.757926
0.415945,0.237752
0.713135,0.690141
0.377203,0.640457
0.692364,0.768436
0.67961,0.20024
0.277489,0.934145
0.822293,0.32051
0.805279,0.628323
0.58594,0.5444
0.790466,0.00417081
0.0291684,0.00371685
0.901362,0.15085
0.744308,0.0497704
0.484289,0.313316
0.475929,0.809949
0.0712419,0.891874
0.047701,0.784377
0.582015,0.424904
0.424834,0.274379
0.193341,0.104443
0.474619,0.470829
0.0385883,0.296912
0.791339,0.843868
0.925235,0.377279
0.388268,0.715701
0.38145,0.417436
0.719418,0.282812
0.568287,0.463726
0.332582,0.0525755
0.777042,0.808511
0.862525,0.848284
0.700385,0.910226
0.632661,0.2824
0.33513,0.0574945
0.556779,0.528471
0.161938,0.0313974
0.9993,0.200526
0.328309,0.790639
0.0443937,0.253545
0.167919,0.432662
0.969246,0.549369
0.850098,0.688664
0.832181,0.418385
0.15239,0.164763
0.47096,0.929432
0.973274,0.333485
0.777716,0.673659
0.243711,0.410377
0.956058,0.578841
0.467872,0.512837
0.107312,0.629809
0.544234,0.106612
0.830335,0.872544
0.897251,0.874729
0.126088,0.0651699
0.307391,0.0953343
0.614539,0.157489
0.783998,0.44672
0.575873,0.936388
0.611483,0.0468338
0.86582,0.584757
0.380319,0.643537
0.258416,0.62403
0.0539138,0.214474
0.202871,0.521785
0.72731,0.310182
0.151595,0.271544
0.416794,0.98193
0.144088,0.314045
0.856659,0.270176
0.379215,0.164049
0.365511,0.993754
0.321538,0.149509
0.440474,0.897411
0.0858974,0.0519567
0.944245,0.951718
0.636714,0.324564
0.595255,0.895129
0.948594,0.649168
0.109603,0.151464
0.170954,0.836914
0.461646,0.322548
0.108458,0.87844
0.304478,0.252546
0.192485,0.161137
0.522722,0.5717
0.325187,0.888233
0.565454,0.646725
0.037742,0.00592746
0.544136,0.123639
0.0578842,0.488381
0.0753574,0.694598
0.812945,0.670612
0.589727,0.761539
0.31978,0.699331
0.913003,0.490734
0.536244,0.37465
0.813283,0.644702
0.25309,0.117761
0.897248,0.445575
0.278898,0.419971
0.0172754,0.604085
0.308204,0.582729
0.25081,0.345946
0.588657,0.794946
0.469585,0.646541
0.283327,0.544942
0.341139,0.0962726
0.215554,0.930866
0.857812,0.535335
0.630197,0.770815
0.0260692,0.166441
0.145465,0.839352
0.811143,0.398555
0.957113,0.708391
0.844131,0.236011
0.128362,0.861406
0.840096,0.436565
0.444135,0.0909056
0.782511,0.0327921
0.885851,0.252096
0.679333,0.169178
0.797038,0.0204716
0.265451,0.0125926
0.951338,0.123263
0.547928,0.581534
0.894078,0.573997
0.747975,0.0395433
0.413349,0.559118
0.438099,0.370462
0.267509,0.28223
0.606473,0.395871
0.143636,0.446569
0.832436,0.587771
0.537475,0.614946
0.620563,0.423326
0.867042,0.299896
0.592504,0.66408
0.320368,0.857955
0.676673,0.271705
0.981218,0.2246
0.85324,0.875296
0.798597,0.601215
0.91484,0.211946
0.160333,0.352938
0.582407,0.427841
0.635168,0.18888
0.823712,0.778803
0.635449,0.656148
0.366575,0.172924
0.271094,0.987138
0.59625,0.138136
0.287034,0.188754
0.802216,0.607402
0.0467092,0.478889
0.879107,0.0279273
0.703489,0.732347
0.903224,0.502087
0.333562,0.818063
0.714032,0.493894
0.171001,0.29644
0.921736,0.806169
0.48532,0.745448
0.584972,0.120769
0.401595,0.951547
0.293693,0.672689
0.938685,0.889943
0.810825,0.225719
0.0786969,0.613042
0.83312,0.125406
0.0919308,0.712228
0.153333,0.79542
0.444574,0.056557
0.297507,0.778136
0.87462,0.0115391
0.27203,0.0456214
0.307979,0.193766
0.85179,0.793299
0.939213,0.436763
0.914068,0.340809
0.38831,0.207762
0.0134979,0.326995
0.0977045,0.824323
0.552714,0.176401
0.437365,0.385834
0.301807,0.529296
0.0980616,0.455141
0.324716,0.542636
0.511698,0.622223
0.320772,0.386318
0.633762,0.592802
0.43194,0.941741
0.786568,0.28373
0.73504,0.725781
0.720493,0.649108
0.0665897,0.108803
0.856869,0.0800876
0.435798,0.954574
0.904411,0.988511
0.130975,0.341776
0.374345,0.432783
0.871072,0.472407
0.887924,0.195787
0.0150428,0.399622
0.81801,0.335815
0.78594,0.451772
0.928617,0.217879
0.393513,0.715185
0.501609,0.128552
0.440966,0.222102
0.77766,0.507555
0.330905,0.634529
0.587643,0.766702
0.589103,0.492054
0.755213,0.720079
0.83383,0.129559
0.152862,0.704901
0.601966,0.0407852
0.900689,0.617008
0.440407,0.718699
0.952823,0.226347
0.170471,0.88144
0.444226,0.563984
0.596625,0.945835
0.692536,0.0375904
0.167937,0.470196
0.545146,0.498842
0.104725,0.132789
0.265545,0.693829
0.624843,0.0207582
0.413907,0.458672
0.150317,0.566769
0.163574,0.752282
0.607554,0.0642622
0.369291,0.0479611
0.782961,0.322114
0.274308,0.953432
0.203554,0.718534
0.517415,0.800178
0.664369,0.209951
0.837769,0.832307
0.680147,0.382915
0.331149,0.784872
0.515703,0.596694
0.478701,0.140546
0.617452,0.892608
0.599219,0.767769
0.459377,0.762792
0.520051,0.0669316
0.827054,0.889342
0.114893,0.610015
0.211456,0.389201
0.563447,0.41501
0.107734,0.0808628
0.215188,0.772104
0.290814,0.0529573
0.60441,0.970961
0.435872,0.935559
0.755833,0.951575
0.532253,0.234534
0.0921216,0.149705
0.127143,0.69134
0.917474,0.58652
0.454132,0.437525
0.653452,0.281187
0.326868,0.768344
0.891202,0.538324
0.157545,0.454649
0.953334,0.265279
0.535512,0.168522
0.0373828,0.826326
0.221479,0.641793
0.797287,0.657351
0.577353,0.55312
0.608927,0.109606
0.787655,0.701048
0.259311,0.914797
0.392388,0.176785
0.501317,0.846521
0.61431,0.154769
0.127707,0.941178
0.923113,0.0189095
0.479502,0.0806576
0.473559,0.432835
0.345937,0.00907112
0.601358,0.38332
0.835397,0.822837
0.0251128,0.632685
0.480188,0.602465
0.185805,0.0891149
0.712071,0.97346
0.790163,0.971382
0.888257,0.182552
0.148167,0.389574
0.0290724,0.762478
0.544343,0.15678
0.703656,0.467456
0.175689,0.183158
0.548113,0.649248
0.615993,0.89405
0.658319,0.217351
0.27737,0.493717
0.0401877,0.302482
0.126401,0.520376
0.904948,0.312206
0.609491,0.617019
0.285666,0.399654
0.588401,0.173923
0.582206,0.736568
0.563497,0.611278
0.499046,0.10784
0.768058,0.202702
0.575296,0.943747
0.38586,0.123409
0.592996,0.00185263
0.0174591,0.251315
0.219203,0.294829
0.745032,0.259391
0.597311,0.871433
0.779767,0.502259
0.18364,0.389258
0.119278,0.469306
0.788912,0.707679
0.643229,0.371118
0.444247,0.206726
0.982396,0.943294
0.314566,0.750454
0.145996,0.889862
0.694201,0.531855
0.0132706,0.287197
0.533708,0.0307297
0.538512,0.752911
0.325558,0.283544
0.0123021,0.922869
0.154977,0.792069
0.425128,0.338617
0.181327,0.544406
0.807923,0.970239
0.252085,0.451151
0.341356,0.696332
0.657877,0.323752
0.639626,0.972443
0.0742061,0.785622
0.862305,0.768407
0.317477,0.875575
0.0556045,0.851184
0.906305,0.594117
0.604096,0.231863
0.877661,0.616398
0.154733,0.0326381
0.408467,0.579861
0.371255,0.589793
0.124267,0.179178
0.560032,0.376352
0.630329,0.901388
0.0726842,0.288206
0.225141,0.71231
0.260649,0.299347
0.497932,0.122954
0.0677542,0.815408
0.998529,0.123359
0.666593,0.904834
0.717475,0.270688
0.136697,0.595136
0.887086,0.29143
0.627774,0.295553
0.871291,0.999029
0.885346,0.995558
0.178207,0.445378
0.37191,0.808536
0.346767,0.444594
0.0967422,0.571907
0.156904,0.357391
0.871254,0.654836
0.480345,0.939008
0.470244,0.478874
0.0623669,0.136837
0.383708,0.779842
0.407525,0.520405
0.374979,0.294611
0.811835,0.00275289
0.590164,0.683127
0.00178233,0.47551
0.678685,0.179989
0.920888,0.0505944
0.988526,0.267655
0.495188,0.0852677
0.839562,0.652093
0.442659,0.710816
0.306928,0.923004
0.649824,0.777173
0.401878,0.712191
0.91401,0.785586
0.492033,0.321535
0.305991,0.867012
0.616147,0.117827
0.869765,0.206311
0.800953,0.871547
0.681821,0.479638
0.0515364,0.602709
0.530232,0.0400619
0.870363,0.0254207
0.12533,0.709925
0.677513,0.567989
0.420741,0.984442
0.490993,0.0705649
0.761615,0.892871
0.782756,0.675624
0.678457,0.274789
0.99716,0.984448
0.141801,0.613307
0.102275,0.0115653
0.819617,0.903228
0.883112,0.501438
0.382866,0.934649
0.104146,0.913098
0.974711,0.97451
0.938519,0.10004
0.684435,0.616032
0.668029,0.105176
0.600474,0.159021
0.17574,0.362089
0.0518921,0.958496
0.0377129,0.730349
0.233285,0.0348727
0.714797,0.375086
0.648179,0.817071
0.386651,0.467797
0.720299,0.269763
0.969234,0.103165
0.204412,0.0733809
0.0162628,0.179123
0.0478905,0.954781
0.279163,0.732325
0.570814,0.947192
0.837501,0.171287
0.106213,0.0132412
0.533376,0.158105
0.971737,0.571089
0.888454,0.205022
0.605962,0.603251
0.580108,0.254141
0.420322,0.96676
0.721937,0.140621
0.236523,0.691172
0.243786,0.440935
0.764553,0.260048
0.620058,0.812443
0.21483,0.899221
0.544768,0.785643
0.846412,0.382269
0.956931,0.952625
0.39551,0.490307
0.11073,0.367248
0.0613959,0.999184
0.57227,0.667358
0.602435,0.152378
0.921498,0.0227566
0.119138,0.643436
0.163377,0.355661
0.334608,0.407163
0.796596,0.0991601
0.667211,0.416654
0.911603,0.882041
0.315875,0.456372
0.667685,0.162287
0.838641,0.624616
0.114913,0.234151
0.114923,0.225643
0.601399,0.176319
0.224828,0.173669
0.843676,0.827262
0.326047,0.765175
0.850019,0.445185
0.40861,0.0133963
0.800846,0.743218
0.420559,0.597442
0.842378,0.0877708
0.0140966,0.753981
0.969812,0.329972
0.210353,0.637497
0.492259,0.0489933
0.262113,0.607172
0.283144,0.377036
0.832815,0.884543
0.553354,0.0576424
0.0582114,0.397031
0.884905,0.384258
0.162205,0.734924
0.829444,0.570815
0.74832,0.63029
0.314033,0.168879
0.227732,0.156411
0.25665,0.241829
0.910392,0.226462
0.5718,0.120745
0.863959,0.0640592
0.169738,0.126072
0.671231,0.452882
0.503108,0.504046
0.337425,0.0564626
0.561688,0.395637
0.453493,0.446593
0.779895,0.615698
0.181517,0.609339
0.186514,0.929836
0.239628,0.500547
0.0987158,0.46736
0.656958,0.355366
0.709189,0.56735
0.581828,0.280989
0.688095,0.445788
0.345049,0.857833
0.57186,0.0162794
0.310716,0.0749685
0.520325,0.648141
0.131431,0.0820133
0.0437775,0.584924
0.528606,0.823673
0.200623,0.710123
0.433011,0.387136
0.639959,0.672639
0.887683,0.738675
0.14,0.544641
0.0940409,0.849189
0.111991,0.675869
0.130178,0.800086
0.121657,0.475227
0.657919,0.693517
0.491506,0.968635
0.768486,0.0118312
0.616776,0.899917
0.0938445,0.660554
0.484841,0.622451
0.484226,0.685464
0.332573,0.917237
0.0726,0.972533
0.589877,0.960283
0.711208,0.729876
0.504924,0.805248
0.579065,0.616916
0.481118,0.709243
0.417002,0.602775
0.18447,0.0749212
0.296292,0.675976
0.0435562,0.0647773
0.687807,0.660332
0.964694,0.781651
0.320886,0.449535
